	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YHR125W	gene-YHR125W	1.69448872168627	-2.01042645992118	2.52734774323224	-0.795468872577872	0.426340810743594	0.514608392737428
gene-YOR365C	gene-YOR365C	97.6173422518508	0.530089663509548	0.667501221745951	0.794140364452094	0.427113721283733	0.515369811610801
gene-YGL190C	gene-YGL190C	436.00132813149	0.368792468488323	0.464931252828286	0.793219355001136	0.427650032742574	0.515910657419827
gene-YMR162C	gene-YMR162C	201.694386073305	0.348764028616632	0.440590294021924	0.79158354904495	0.428603542326903	0.516954478461424
gene-YFR022W	gene-YFR022W	80.0109587090609	0.423560956740164	0.535845820195265	0.790453038498679	0.429263237769173	0.517513492704796
gene-YPR138C	gene-YPR138C	306.958500889484	-0.449867853862728	0.569124357752571	-0.790456159070791	0.429261415986039	0.517513492704796
gene-YOR192C	gene-YOR192C	28.2941553241578	-0.568244786463989	0.7189922154376	-0.790335102749531	0.429332091694144	0.517513492704796
gene-YML102W	gene-YML102W	184.586069255925	0.446946229864899	0.56577710849502	0.789968740611982	0.429546024271579	0.51766482801618
gene-YPL179W	gene-YPL179W	1389.69687577306	-0.358773548884726	0.455031822857854	-0.788458149215648	0.430428769109454	0.518621950354675
gene-YIL102C-A	gene-YIL102C-A	96.5676842198768	0.392554420083587	0.498372090242667	0.787673362471894	0.430887790511595	0.519068241264174
gene-YCR001W	gene-YCR001W	6.34591418188398	0.980167596978127	1.24500576356744	0.787279565814662	0.431118228946204	0.519220287490521
gene-YLL014W	gene-YLL014W	168.790554270676	0.375866881209081	0.477500644289145	0.78715471006041	0.431191305848368	0.519220287490521
gene-YJR152W	gene-YJR152W	76.0397297351162	-0.428106562048217	0.546007044371115	-0.784067836599627	0.433000306764157	0.521291427896746
gene-YOR296W	gene-YOR296W	148.007687406526	0.389946560377641	0.497498154429917	0.78381508937351	0.433148618505759	0.521362815164043
gene-YHR039C	gene-YHR039C	664.89626663727	0.321641905105034	0.410472288698386	0.783589815831333	0.433280833492643	0.521414802088845
gene-YGL185C	gene-YGL185C	173.356315306384	-0.355737465277821	0.454509053407572	-0.782685102993583	0.433812052341458	0.52183963659148
gene-YIL119C	gene-YIL119C	314.318999216971	-0.454517045307734	0.580636918117977	-0.782790468751045	0.433750165527952	0.52183963659148
gene-YPL169C	gene-YPL169C	921.221483170252	0.320373485363676	0.410501094309965	0.780444899671244	0.435129048190563	0.523316393275591
gene-YLR103C	gene-YLR103C	23.0347085110613	-0.718006041114941	0.921951884840954	-0.778789059299775	0.436103983599401	0.524381242443377
gene-YPL125W	gene-YPL125W	300.990758635141	0.337026224317641	0.433331205334037	0.777756644730539	0.436712491498437	0.525005144233651
gene-YIR002C	gene-YIR002C	166.394984277554	-0.353058199260012	0.454182512185694	-0.777348730493752	0.436953051970724	0.525186543277762
gene-YDR522C	gene-YDR522C	17.6590225938953	-0.726624448407072	0.937214464433612	-0.77530221308118	0.438161101964612	0.526530483013281
gene-YIL171W	gene-YIL171W	4.56241349638194	-1.16343693623301	1.50670001163323	-0.772175567299473	0.44001045033254	0.528644350276449
gene-YMR283C	gene-YMR283C	222.181774847711	-0.349691999802134	0.452959344937942	-0.772016305017492	0.44010477049654	0.528649229039835
gene-YEL028W	gene-YEL028W	31.1693727515119	0.541314740946693	0.704421043625155	0.768453392818777	0.442217869970776	0.531078545093056
gene-YOL100W	gene-YOL100W	570.021158337718	-0.402977628585296	0.524569369446498	-0.768206555808814	0.442364479298097	0.531145706283098
gene-YNR032W	gene-YNR032W	102.019378570839	0.388066181299041	0.505836457072116	0.76717716936665	0.442976185097986	0.531771165427117
gene-YPR025C	gene-YPR025C	257.249783645016	-0.361784184681511	0.472948003688793	-0.764955517011909	0.444298033371291	0.533248684724518
gene-Q0050	gene-Q0050	20.1018137667428	-0.641182177960565	0.839548734671839	-0.763722404049824	0.445032686689717	0.534020988719867
gene-YER089C	gene-YER089C	173.450126718742	0.376406788342485	0.494311910008121	0.761476267760373	0.446372648644053	0.535519173106968
gene-YHR050W	gene-YHR050W	360.587917936663	-0.327331341943312	0.43016262597634	-0.760947888488379	0.44668819357147	0.535787988889638
gene-YJL016W	gene-YJL016W	399.74269035058	0.420517105169915	0.553341230156517	0.759959826328084	0.447278598845736	0.536338687628318
gene-YDR227W	gene-YDR227W	219.21684876966	0.340424302915225	0.448001533681801	0.759873074802943	0.447330457412384	0.536338687628318
gene-YBR168W	gene-YBR168W	86.4102850687008	0.429333119375248	0.5687137986973	0.754919469790747	0.450297302866245	0.539785366943839
gene-YDR430C	gene-YDR430C	168.190322684387	0.36681760010467	0.486061892880678	0.754672615725337	0.450445441336606	0.539852455475445
gene-YDR295C	gene-YDR295C	119.785243734362	-0.3752907305505	0.497408358236332	-0.754492208134931	0.450553722371334	0.539871757759596
gene-YDR438W	gene-YDR438W	72.6335784095582	0.394457293092097	0.523191086933046	0.753944979079081	0.450882260619048	0.540154919297559
gene-YOR133W	gene-YOR133W	618.816728004221	0.313708620527918	0.416274996663942	0.753609087843375	0.451083985771917	0.540200245837418
gene-YIL177C	gene-YIL177C	2.24305048744065	-1.61398175365216	2.14176704975041	-0.75357483618036	0.451104559055969	0.540200245837418
gene-YJL046W	gene-YJL046W	102.984402867023	-0.409619077959582	0.543845387280507	-0.753190313901307	0.45133555905878	0.540366387859214
gene-YIL006W	gene-YIL006W	68.8318999862715	-0.407416682994346	0.542288173576333	-0.751291846007771	0.452477035387789	0.541622316833493
gene-YKL113C	gene-YKL113C	54.869760879229	-0.596842979650615	0.795157616216725	-0.750597073433479	0.452895182957819	0.542012073270115
gene-YLL002W	gene-YLL002W	19.616667750623	-0.676807186693214	0.904905483997357	-0.747931357099821	0.454501562475471	0.543823422148894
gene-YML104C	gene-YML104C	134.041604992695	-0.349533179199884	0.468630178681853	-0.745861438507949	0.455751121530122	0.545135477462027
gene-YGL065C	gene-YGL065C	129.325494597371	-0.365006337647827	0.489455529968174	-0.745739531580246	0.455824773974483	0.545135477462027
gene-YDL160C-A	gene-YDL160C-A	46.9813294603655	-0.443436443637519	0.594695816185724	-0.745652536252305	0.455877337990269	0.545135477462027
gene-YPR165W	gene-YPR165W	1612.04768495252	-0.298670752359019	0.401088741473294	-0.744650052409676	0.456483301303482	0.545748662121758
gene-YLR199C	gene-YLR199C	352.907124114509	-0.320612135012333	0.430781513530073	-0.744256949155157	0.456721040782599	0.545921456298711
gene-YPR019W	gene-YPR019W	166.669887950188	0.340803440964889	0.458353360609901	0.743538654350442	0.457155628038797	0.5463294253057
gene-YDR353W	gene-YDR353W	471.944370181754	0.364703546928641	0.490658192161911	0.743294523060349	0.457303386761108	0.546394519840843
gene-YNL097C-B	gene-YNL097C-B	4.79956822979886	1.05162158107164	1.41804958802468	0.741597183873195	0.458331430292321	0.547399507997986
gene-YNR072W	gene-YNR072W	4.49649709564065	-1.12757268736616	1.52033061763169	-0.741662816159451	0.458291654087598	0.547399507997986
gene-YOR376W	gene-YOR376W	1.90917156877423	1.60492910909633	2.16652516767696	0.74078489049689	0.458823877929219	0.547543412262473
gene-YPR168W	gene-YPR168W	104.3757444999	0.429440499878384	0.579543764159988	0.740997533638949	0.458694935744462	0.547543412262473
gene-YDR160W	gene-YDR160W	287.476627144013	0.333128644998823	0.449698852887171	0.740781620544638	0.458825860915864	0.547543412262473
gene-YOR150W	gene-YOR150W	229.952380692567	-0.432400169564805	0.583470410432655	-0.741083286887113	0.458642942584685	0.547543412262473
gene-YJL096W	gene-YJL096W	139.211148151784	0.469905393475648	0.635293728395794	0.739666350338803	0.459502470784063	0.548239146747251
gene-YMR263W	gene-YMR263W	112.032127804064	0.366376973240732	0.496145122573193	0.738447193314256	0.460242745310205	0.549010541605269
gene-YGR076C	gene-YGR076C	129.435275832733	-0.404824882008662	0.548925334782719	-0.73748624149203	0.460826707049975	0.549595199183813
gene-YLR312W-A	gene-YLR312W-A	183.413499978637	0.422486424891947	0.574288870515855	0.73566883598571	0.461932259635273	0.550801556328134
gene-YOR112W	gene-YOR112W	207.340515437724	0.363067980967449	0.494154346799112	0.734725867169284	0.46250646336952	0.551213947570251
gene-YDR153C	gene-YDR153C	564.565874542846	0.302601366027988	0.411935453907683	0.734584418887631	0.462592630062183	0.551213947570251
gene-YNL240C	gene-YNL240C	728.012532827026	-0.338272119617874	0.460289707766079	-0.73491132630275	0.462393499953456	0.551213947570251
gene-YLL062C	gene-YLL062C	44.7186653455	-0.446066013834246	0.607319920845366	-0.734482763571034	0.462654561423144	0.551213947570251
gene-YMR272C	gene-YMR272C	1656.8882486027	0.363429956133304	0.496309337698796	0.732264997911172	0.464006838855081	0.552698780011241
gene-YPL066W	gene-YPL066W	172.862230271413	0.34302617144918	0.468532139356778	0.732129437097105	0.464089568054513	0.552698780011241
gene-YER116C	gene-YER116C	314.424364421569	-0.383470904377389	0.525829810339183	-0.729268095565054	0.465837684212223	0.554667882990646
gene-YIR030C	gene-YIR030C	10.2505853839226	-0.755028860040498	1.035929935614	-0.72884162729885	0.466098544797173	0.554865686357122
gene-YJL029C	gene-YJL029C	216.000372950625	-0.319996867933345	0.440794075583469	-0.725955464600501	0.467866072859289	0.5568566528626
gene-YNCE0024W	gene-YNCE0024W	42.6070231188911	0.448168913241259	0.617870791889809	0.725344067277395	0.468240977566555	0.557189639497626
gene-YNCE0013W	gene-YNCE0013W	3.42140713215552	1.23185787255167	1.69869499682146	0.725178960823859	0.468342248248753	0.557196942513294
gene-YEL057C	gene-YEL057C	25.3102693977928	-0.56239595159634	0.775814953066312	-0.724909914888261	0.46850729785239	0.557280106320359
gene-YDR182W	gene-YDR182W	229.286442176719	-0.315626006836452	0.435569038605402	-0.724629114702503	0.468679592582012	0.557371852538649
gene-YMR221C	gene-YMR221C	266.582614597769	0.32019752779526	0.44239806115539	0.723776969001663	0.469202670864534	0.557880642154604
gene-YJR040W	gene-YJR040W	59.6363097123334	0.422196779284979	0.583704731584294	0.723305391304694	0.469492281272372	0.558111688940995
gene-YDL241W	gene-YDL241W	31.7358515568945	0.538440802988269	0.746266961970865	0.721512314529194	0.470594366802428	0.559308280511733
gene-YGL066W	gene-YGL066W	246.591301723242	-0.314985198225564	0.438580795710242	-0.718191953013981	0.472638938944049	0.561624318400344
gene-YJR140C	gene-YJR140C	89.6792107967928	-0.379232521744517	0.529279404489291	-0.716507233283419	0.473678202755111	0.562745077796488
gene-YMR115W	gene-YMR115W	344.321847516164	-0.321573099714803	0.449184318781664	-0.715904554698203	0.474050285859096	0.563072911027525
gene-YIR021W	gene-YIR021W	76.0387830003202	0.49289734943887	0.689011045033419	0.71536930066914	0.474380876868517	0.563351337351765
gene-YBR250W	gene-YBR250W	9.67021760613074	-0.768259288469626	1.07430028322732	-0.715125277787036	0.474531635682852	0.563416134237677
gene-YBR119W	gene-YBR119W	356.502671447152	0.300324818662684	0.420616925037311	0.714010304354833	0.475220807708325	0.56403570482508
gene-YMR117C	gene-YMR117C	35.5155343480525	-0.462829148846356	0.648247825203873	-0.713969458672379	0.475246065103597	0.56403570482508
gene-YGL134W	gene-YGL134W	374.405907874438	-0.314809749089584	0.441345811822125	-0.713294973367645	0.47566324730354	0.564407182466478
gene-YKR087C	gene-YKR087C	231.930519449182	-0.318194679839823	0.446180820350273	-0.713151855317369	0.475751794406181	0.564407182466478
gene-YHR102W	gene-YHR102W	389.274318552889	-0.323320055690183	0.454013112955005	-0.712138144173439	0.476379235915299	0.565037096953404
gene-YOR015W	gene-YOR015W	98.8890305747937	0.357561907548996	0.502529982653199	0.711523530717874	0.476759874607853	0.565259632708136
gene-YBL098W	gene-YBL098W	112.308711171804	-0.377434970382599	0.53039326377501	-0.711613431317455	0.476704187514301	0.565259632708136
gene-YDL161W	gene-YDL161W	180.415512751824	-0.364814534618423	0.514076537676465	-0.709650232759736	0.4779210609697	0.566521686723241
gene-YGL056C	gene-YGL056C	654.085062734529	0.40415623391542	0.569836512164767	0.709249451882365	0.478169690495948	0.566701715344955
gene-YJL143W	gene-YJL143W	403.244382150396	-0.309854243607544	0.437225560936892	-0.708682820244053	0.478521328262829	0.567003726408131
gene-YJL080C	gene-YJL080C	481.073588489982	0.391005167354006	0.55204804784083	0.708281043440521	0.478770746720664	0.567184519325026
gene-YLR177W	gene-YLR177W	93.4231624329443	-0.40521638310144	0.572588488447453	-0.707692158115447	0.47913644828293	0.567502968168477
gene-YNCM0012W	gene-YNCM0012W	1.75685836414569	1.66349048823266	2.35449182987505	0.706517842672206	0.47986616071885	0.568137477932141
gene-YGL115W	gene-YGL115W	329.057280114317	-0.340470919014452	0.481852283207211	-0.706587746660192	0.479822705849133	0.568137477932141
gene-Q0130	gene-Q0130	6.64761253772918	-0.89431669130874	1.26613865509377	-0.70633392931401	0.479980498224202	0.568157998807427
gene-YGR276C	gene-YGR276C	268.834668037306	0.316654692710436	0.44907350276749	0.705128872576535	0.480730040065577	0.568930257559928
gene-YLR090W	gene-YLR090W	93.603324128332	0.372918384607713	0.530054340102292	0.703547459937308	0.481714640856539	0.569980333635707
gene-YOR049C	gene-YOR049C	361.807462718994	0.33530618944273	0.479308494820442	0.699562375935652	0.484200645973432	0.572806136834254
gene-YBR027C	gene-YBR027C	23.5842875575525	-0.612017125244256	0.875987834152012	-0.698659389301577	0.484764919081528	0.57335786168427
gene-YPL033C	gene-YPL033C	3.02291690677432	1.21853042736724	1.74636148247006	0.69775383825103	0.485331152303402	0.573680032097079
gene-YKR019C	gene-YKR019C	114.569416717209	0.336833530354091	0.482631683215581	0.697910108407936	0.48523341237104	0.573680032097079
gene-YPL042C	gene-YPL042C	253.286052652533	0.301728256717263	0.43226909704926	0.698010241252289	0.485170789398	0.573680032097079
gene-YHR219W	gene-YHR219W	5.59592500381576	-0.94292037578399	1.35622700309881	-0.695252618941766	0.486897001784414	0.575414798113663
gene-YMR138W	gene-YMR138W	63.2569645535253	-0.401506643497849	0.577686993380611	-0.695024551527881	0.487039915502779	0.57546757819241
gene-YOR250C	gene-YOR250C	142.106204528257	-0.336729862528512	0.486399634948509	-0.692290532997951	0.488754894113506	0.577377453574587
gene-YGR257C	gene-YGR257C	108.952190303951	0.362839438637497	0.524417808827652	0.691890001692797	0.48900640998715	0.577558084955583
gene-YLR192C	gene-YLR192C	1510.1037914431	0.303803809276671	0.439435503707784	0.691350167916096	0.489345511917409	0.577725592279835
gene-YNR009W	gene-YNR009W	17.7351388409556	-0.587169383400096	0.84922626089619	-0.691416893750383	0.48930359056704	0.577725592279835
gene-YER083C	gene-YER083C	304.393775273905	0.338843425544333	0.490668767637987	0.69057467663059	0.489832865959641	0.578184420783075
gene-YBR092C	gene-YBR092C	73.7484127625039	-0.410591817350774	0.594906164849856	-0.690179126744131	0.490081548072378	0.578361399770284
gene-YGL001C	gene-YGL001C	313.213751249788	0.355166627519272	0.515616043369977	0.688819969987676	0.490936566950007	0.579253721318733
gene-YML010W	gene-YML010W	1004.28894491939	-0.293380612951894	0.426063446841232	-0.688584329697776	0.491084885120587	0.579312018560176
gene-YDR104C	gene-YDR104C	107.593823137436	-0.338209306828079	0.492819616135495	-0.686274035681024	0.492540318753714	0.580911930515607
gene-YPL019C	gene-YPL019C	437.145223127215	0.29598332319256	0.431905540420372	0.68529642593721	0.493156886675845	0.581522022399924
gene-YNL290W	gene-YNL290W	185.394574368812	0.339322392996616	0.495905976751099	0.684247435813676	0.493818932992069	0.582101075243875
gene-YKR101W	gene-YKR101W	167.396236488722	0.324131370052253	0.473844391166415	0.684046020370466	0.493946106191234	0.582101075243875
gene-YGR007W	gene-YGR007W	356.746187064354	0.307212005435834	0.449080105522166	0.684091772621779	0.493917216797779	0.582101075243875
gene-YJR004C	gene-YJR004C	133.888202021688	-0.377926533750721	0.55283308035417	-0.683617799261585	0.494216542138003	0.582302612613615
gene-YCL016C	gene-YCL016C	100.791664619463	0.339974064509538	0.499584069892223	0.68051422172625	0.496178919937844	0.584497170972637
gene-YDR239C	gene-YDR239C	195.198069011712	-0.321722689961572	0.47522207482265	-0.67699441378357	0.498409498693345	0.587006723073984
gene-YBR282W	gene-YBR282W	164.431126240499	0.305627491757844	0.452888566522953	0.674840378736641	0.499777183281356	0.588315748732588
gene-YFL009W	gene-YFL009W	246.804973183422	0.305603715925562	0.452726969771691	0.675028739904047	0.499657505671852	0.588315748732588
gene-YDR067C	gene-YDR067C	246.166774855153	-0.292557475328916	0.433566609050004	-0.674769387730167	0.499822292247457	0.588315748732588
gene-YML071C	gene-YML071C	311.378426630445	-0.289549468904459	0.429398947005071	-0.674313411627998	0.500112079196152	0.588538566978473
gene-YNCA0001W	gene-YNCA0001W	2.07480292058788	-1.48060585371987	2.19868192947132	-0.673406113851079	0.500688960103041	0.58909908383357
gene-YML066C	gene-YML066C	83.2289546963879	0.394981132296201	0.587079449201485	0.672789914267027	0.501080955101854	0.58944188673058
gene-YDR205W	gene-YDR205W	169.290965871421	0.320334446789159	0.476377472350397	0.672438277168444	0.501304721682422	0.589586697769868
gene-YEL062W	gene-YEL062W	108.725761527763	0.328540799987549	0.490231185240221	0.670175235438273	0.502746088664323	0.591163188377221
gene-YLR166C	gene-YLR166C	256.952395865475	0.296059728518354	0.442478864201905	0.669093492301275	0.503435840975996	0.591839125436287
gene-YKL012W	gene-YKL012W	291.954963096235	-0.293035690473724	0.438048740476138	-0.668956815525159	0.503523025789486	0.591839125436287
gene-YKL065W-A	gene-YKL065W-A	27.7047663141409	-0.558483505461119	0.835536066551162	-0.66841340286646	0.503869742394149	0.592127825281406
gene-YNL190W	gene-YNL190W	1390.89573539275	0.291968375305854	0.437194051412014	0.667823302633872	0.504246389986091	0.59245157595758
gene-YOL146W	gene-YOL146W	88.3265321559418	0.341007661358649	0.510869472665781	0.667504479332515	0.504449949445172	0.592571872021735
gene-YKL059C	gene-YKL059C	330.986680500878	0.283321375251776	0.425262382090312	0.666227221554734	0.505265875944074	0.593411316503798
gene-YOR071C	gene-YOR071C	129.447676716278	0.365156935243127	0.549381151764362	0.66466957242783	0.506261859552642	0.594461850721696
gene-YLR427W	gene-YLR427W	263.239646087437	0.306366814518196	0.46197607328214	0.663165978145995	0.507224258332845	0.595472535789832
gene-YFR013W	gene-YFR013W	189.969697554938	0.305471166736913	0.461485648237892	0.661929938457035	0.508016123759412	0.59628265267713
gene-YDR001C	gene-YDR001C	1690.59994768522	-0.291209762085057	0.440171991922413	-0.661581762195326	0.50823929895479	0.596425079939532
gene-YPR106W	gene-YPR106W	188.876092623844	0.31783342229653	0.480671916110524	0.66122736037578	0.508466517429989	0.59645271231473
gene-YHR191C	gene-YHR191C	72.649064509726	-0.349449503240539	0.528451957738124	-0.661270145986875	0.508439083363403	0.59645271231473
gene-YGR129W	gene-YGR129W	258.272298042885	-0.315688854168128	0.47764987439648	-0.660921045079322	0.508662948984289	0.596563654825987
gene-YER088C	gene-YER088C	927.376734623755	-0.273009619434423	0.413897840214033	-0.65960629147822	0.509506515792461	0.597433365965254
gene-YDR539W	gene-YDR539W	189.015873879658	-0.324201458854466	0.492352955852946	-0.658473672190763	0.510233809176991	0.59816641720369
gene-YDR369C	gene-YDR369C	54.2869971859214	-0.381702851411414	0.580366472099426	-0.657692802326497	0.51073554832957	0.598634802194575
gene-YNCK0013W	gene-YNCK0013W	6.26798472798408	0.824549818239793	1.25564472046996	0.656674459580557	0.511390260226237	0.599162383305675
gene-YFR039C	gene-YFR039C	351.0697976266	-0.291003826627726	0.443074237853004	-0.656783450190735	0.51132016715694	0.599162383305675
gene-YJR083C	gene-YJR083C	84.6584909351984	-0.348986117838391	0.532238283461818	-0.655695256584125	0.51202022147806	0.5997804874394
gene-YDR236C	gene-YDR236C	132.947714270874	-0.310277919397386	0.474196239602396	-0.654323871605451	0.512903169452344	0.600694633769722
gene-YDR402C	gene-YDR402C	9.0986279615884	0.726602524525129	1.11439056972834	0.65201783312134	0.514389668242424	0.602315131326645
gene-YMR095C	gene-YMR095C	22.8118243829341	-0.491718680263536	0.75683868953796	-0.649700771195674	0.515885525672959	0.603945937210978
gene-YNCE0011C	gene-YNCE0011C	7.86761035090636	-0.77935920131566	1.20018117433641	-0.649367960421955	0.51610056808627	0.604076943901136
gene-YNL217W	gene-YNL217W	281.925086971083	0.298517114074499	0.460004280187329	0.64894420972112	0.516374437703665	0.604276739586487
gene-YNL295W	gene-YNL295W	142.519154551272	-0.300916673727012	0.463947024859703	-0.648601365248562	0.516596072838097	0.604415341312971
gene-YPL124W	gene-YPL124W	19.1755370741397	-0.643247376212829	0.993597520016386	-0.647392292406508	0.517378083023736	0.605209393303379
gene-YPL060C-A	gene-YPL060C-A	7.21210866570778	-0.786601162304147	1.21663911235946	-0.64653614561073	0.517932196297482	0.605736596188968
gene-YKL041W	gene-YKL041W	302.97227608376	-0.277988711162021	0.430507401965622	-0.64572341821017	0.518458491636635	0.606231061193006
gene-YNL145W	gene-YNL145W	2.65977945171244	-1.29106999263485	1.99993601633882	-0.645555648824377	0.518567167940628	0.606237106313025
gene-YNCH0012W	gene-YNCH0012W	4.7375104257122	0.902293976647663	1.40211018218115	0.643525728658528	0.51988302559592	0.607654137081481
gene-YNR063W	gene-YNR063W	42.2687327764429	0.421961004902507	0.656685623196324	0.642561661162418	0.520508566884551	0.608263901884042
gene-YDR004W	gene-YDR004W	169.699460337253	0.308046667993007	0.479693440885563	0.642174025611694	0.520760195943938	0.608324409967133
gene-YLR369W	gene-YLR369W	238.872342033934	0.283177252309683	0.440974860408425	0.642161895685862	0.520768070953595	0.608324409967133
gene-YMR315W-A	gene-YMR315W-A	8.73511595574278	-0.738024489261766	1.14972576635406	-0.641913498731221	0.520929349106745	0.608391465148196
gene-YGL212W	gene-YGL212W	105.582632240923	-0.314244806095701	0.491073716244903	-0.639913714988943	0.522228696936662	0.609787375988443
gene-YDR363W	gene-YDR363W	267.452875774924	-0.300318287523302	0.470398152035542	-0.638434241766773	0.523191047002745	0.610789308809064
gene-YNCP0025W	gene-YNCP0025W	13.6382577332686	-0.591498179257927	0.926842044736546	-0.638186606463306	0.52335221473862	0.610855703811099
gene-YHL006C	gene-YHL006C	45.5169090376292	0.383980785375556	0.602368728935	0.63745139302706	0.523830861532103	0.611292559472709
gene-YGL117W	gene-YGL117W	115.781367804285	-0.311432140550081	0.490162902448068	-0.635364567564508	0.525190671519061	0.612757323324132
gene-YNL003C	gene-YNL003C	153.834235393259	-0.301522974080789	0.475132728765383	-0.63460788075847	0.525684187044405	0.613210970627182
gene-YPL077C	gene-YPL077C	30.4745899048316	0.451165552041349	0.712194704114089	0.633486249525769	0.526416157489838	0.613942539708877
gene-YNL284C-B	gene-YNL284C-B	3.85923414933267	-1.05723505510688	1.67181085218551	-0.632389156778582	0.527132617585409	0.614655731872932
gene-YNL333W	gene-YNL333W	2.92413249894471	-1.19454308050463	1.8901153286094	-0.631994811334334	0.52739026771515	0.614833757565214
gene-YKL011C	gene-YKL011C	83.5038035404363	0.342100798892839	0.541918073289648	0.631277707377719	0.527858960387494	0.615257697709363
gene-YCR022C	gene-YCR022C	2.70621473194763	1.16901080124081	1.85347416626818	0.630713296422428	0.528228003549703	0.61556534357155
gene-YDR176W	gene-YDR176W	312.483990321527	-0.272109503508976	0.432085582816014	-0.6297583495741	0.528852699911702	0.616170730730622
gene-YIL111W	gene-YIL111W	51.8541028267991	-0.384254812306098	0.611721107155165	-0.628153594524621	0.529903326674357	0.617272033478861
gene-YOR090C	gene-YOR090C	298.327311220767	0.275514155339856	0.439777642324654	0.626485134359026	0.530996784430991	0.618422781151783
gene-YKR037C	gene-YKR037C	106.5347133056	-0.32022828145809	0.512007928601576	-0.625436176999671	0.531684824590055	0.619100997539553
gene-YOR249C	gene-YOR249C	87.9257896539827	-0.320020147986865	0.512106810340888	-0.624908986806563	0.5320307937517	0.619380711390123
gene-YCL042W	gene-YCL042W	4.77678450509714	-0.904641065429231	1.45236813426952	-0.622873116039708	0.533367905856321	0.620813955604227
gene-YDR309C	gene-YDR309C	133.107310096751	-0.452417441866071	0.727630648792133	-0.621767984371032	0.53409444106597	0.621536090070214
gene-YKL088W	gene-YKL088W	297.974439622924	-0.264462487747011	0.425856546988147	-0.621013084376444	0.534591014222772	0.621990379480091
gene-YJR060W	gene-YJR060W	199.849727323457	-0.274543740126173	0.442485837417515	-0.620457689060729	0.534956501902291	0.622292002312159
gene-YBR284W	gene-YBR284W	29.5319535579203	-0.432564009869893	0.697577461531871	-0.620094589810841	0.535195513866938	0.622446410786071
gene-YPR084W	gene-YPR084W	194.825116956299	0.276587519810852	0.446513559074512	0.619438120499934	0.535627774798837	0.622825466943972
gene-YJL075C	gene-YJL075C	3.58965469900829	1.00576398147657	1.62516352515187	0.618869403546688	0.53600239616023	0.62292045737288
gene-YDR487C	gene-YDR487C	295.449263969611	0.383587007824039	0.619933642791106	0.618754946250423	0.536077806635009	0.62292045737288
gene-YPL177C	gene-YPL177C	560.712607953131	0.294163203453472	0.475220805910368	0.61900320818225	0.535914245414898	0.62292045737288
gene-YGL053W	gene-YGL053W	6.74539766291892	-0.820017970042977	1.32545654394062	-0.618668317563274	0.536134885712257	0.62292045737288
gene-YHR157W	gene-YHR157W	20.0235147339347	0.484468572080044	0.789289561891272	0.61380334350194	0.539345287575032	0.626526249370679
gene-YGR096W	gene-YGR096W	54.5787476830636	0.351571134049658	0.573452283008064	0.613078270794353	0.539824587120532	0.626949952051639
gene-YGL033W	gene-YGL033W	4.77448012843078	-0.911921878491618	1.48781302210355	-0.612927743569751	0.5399241178331	0.626949952051639
gene-YJL136W-A	gene-YJL136W-A	4.81319927046733	-0.912266583678168	1.48897603039256	-0.612680503283624	0.540087616507227	0.627015494525833
gene-YBR293W	gene-YBR293W	116.805946623532	0.310456587220771	0.507233647119014	0.612058346255423	0.540499155181302	0.627368916348967
gene-YJL187C	gene-YJL187C	98.7965874166285	0.32494147276183	0.531491805076158	0.611376261418121	0.5409505144605	0.627644049761321
gene-YHR114W	gene-YHR114W	242.64101669502	0.270371760672042	0.442234111738226	0.611376991271275	0.540950031390624	0.627644049761321
gene-YGR009C	gene-YGR009C	406.89184014825	-0.252002955272793	0.414769345746667	-0.607573722255529	0.54347023356819	0.630442693208336
gene-YOR158W	gene-YOR158W	263.818451806914	0.298876359708825	0.494336440940598	0.604601107577946	0.545444070570871	0.632555860934454
gene-YJL047C-A	gene-YJL047C-A	1.94066574243894	-1.36139454420063	2.25208115870206	-0.604505099179128	0.545507880071697	0.632555860934454
gene-YMR158W	gene-YMR158W	84.2208531932263	0.402898257021997	0.667048817727698	0.604001156009046	0.545842873603462	0.632693787986439
gene-YLR220W	gene-YLR220W	369.596931453685	0.267321485766042	0.442546323673187	0.604053115947822	0.545808328795243	0.632693787986439
gene-YEL044W	gene-YEL044W	411.678842111224	-0.25215803799703	0.417710268099784	-0.603667319800705	0.546064845599396	0.632825841051774
gene-YDL022C-A	gene-YDL022C-A	2.89232648690725	-1.15304182799853	1.91711373052803	-0.601446752812597	0.547542466934492	0.634412706001052
gene-YDR145W	gene-YDR145W	531.014673265214	-0.25736189185031	0.428404145474284	-0.60074556833568	0.548009463242589	0.634828209298228
gene-YGL118C	gene-YGL118C	3.50680465340291	-1.03140175830078	1.71795430832022	-0.600366234017754	0.548262185950096	0.634995377320489
gene-YOR072W	gene-YOR072W	4.47309466606894	0.90166693595008	1.50471491773301	0.599227750934059	0.549021019478874	0.635748539163259
gene-YNL085W	gene-YNL085W	478.912602656302	0.245277820570927	0.409594443094777	0.598830928265723	0.549285635571875	0.635929228611281
gene-YNCO0025W	gene-YNCO0025W	28.3506040371613	-0.455378054654151	0.760813853931727	-0.598540697308353	0.549479212172816	0.636027617726518
gene-YOL036W	gene-YOL036W	855.384545581225	0.268864588597093	0.44974868293354	0.597810730302514	0.549966230072031	0.636465562049375
